{'domain': 'clients.bir-region.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'icezvhelp.diversionjiance.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.av22.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'dev-www.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'ylwmgspool.lx-paymentvpn.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'prmgfapps.dns-latin.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'ohgjylive.tianji.cms-lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'api.passport-partner.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': '53a6cddfb70155bd.groups.142.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'bnojassl.tianji-fw.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'mrdnjint.tconf.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'utqrvhomepage.eps-pre.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'vyyoyspool.tpelx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'dakvgmy.devops.tianji.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': '0.edu.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'fppnzcode.lx-payment.ci.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.qex.bp-git.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'zcufwforums.lblx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'jphsimobile.tianji.cdn.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'stage.866.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'nodvllists.golfmss.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'da5fdfc803ed0625.ssl.tianji-ssc.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'nqwlpnew.book-test1.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'fhg.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'hqonfnew.tianji.page.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'azpsmservices.cdndarwin.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'ntiaerfwfoadmin.down.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': '861dc7e5258b5f06.intranet.ut.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'ewg.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'lryvedocs.ghtianji.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'golrtinfo.origintianji.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'mdm.tianjiinner.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'ewwxisites.tianji.prod-lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'gvhengo.tianji.eureka-lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'dsymhmobile.tianji.crm-lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.5-lax.12.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'usztmservices.styxapsl.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.openapi-horizon.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.softxuanji.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.svc-lxreset.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'faculty.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'rvuarintra.tianji.lx.nox.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'rydmupics.lx.b.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'tuiqwdemo.help.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.control.pre.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'fcntpgroups.tianjilax.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.gwv1.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'localhost.corp.wa.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'ffnwbbp.h5.eg.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'udwhzapi.pagediversion.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'dozsdbp.secops.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.yunsuo-edu-oid.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'smqlxnews.lx-data.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'jkgpmconsole.raw.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'denhenews.hideip-pc1107.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': '123456789abcdefghijklmnopq.ftp.v.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'eu.tk-control.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'vcabab.ca-central-2.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'cnsh041567.stage.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'rpygwdpzdxssl.cdnconsole.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'www.suncor.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'eseqqopssecure.2008mmm.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'uzlilimages.mirror-tianji.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'ticpnwiki.lx-payment.dev1.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.skydas12brk.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.barnave.dev1.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.openapi-app.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'okblknews.dns-test.engine.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'erjpcgo.api.containereps.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.autodiscover.demo.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'albndpre.tianji-ssl.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'kb.app-ctrip.docker.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': '29e9156649d7c66c.intra.inner.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'web.team.chef.eps.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'lpdhiint.tianjiti.tpe-lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'jufsmserver.190-conmutado.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'ddzgxbp.pc-skyeye.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'hta.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.cidev1-lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'ssl.barnave-devs.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'irhslcode.europecollegev2.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'xefuoapp.mdm.tianji.data.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'spzrlfiles.ssc.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'zygyzclients.collegev2stg.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'cxmrwtest.tianji.engine.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'www.horhlvpn.service.tianji.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'rtflym.lx-baize.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'jrfzwb.tianjijiance.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'yvrkrkb.gateway-tianji.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'azgbiintranet.cmcm.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'lpnmkcorp.payment.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'npgeborder.lx.email.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'gjdavlocalhost.ballade.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'bgaxbcode.tianji.lx-cdn.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'qhjfksites.local.307.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'cla.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'kfxywalpha.lax-eps.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': '40992cabc01b6660.qaxcloudwaf.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'images.lx.preview.fw.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'code.lx-cn.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'aiabugroups.lx.gwservice.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'zxorad9gfd8ox.kepu.client.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.internal.blog.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.dtrain.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'int.lax-b.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'hqajxm.hd-eu.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'cnutivideos.ops-tianji.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'd2337bb49955ce28.b.acamar.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'wee.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'nvlhxqcuecc.oauth.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'rpwfmdev.tianji.proxy.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': '2d74ed37d6498a2d.qaxcloudwaf.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'yytytlive.honeypot.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'sjfrdpre.tianji.lx-cdn.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'sqbwzapi.stagingci.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'dbae69f477668bb8.qaxcloudwaf.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'gpjbxgamma.developer.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'zzpiinews.eurekainternal.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'uvziibookmarks.stg.179.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': '8f90125d5c589034.mdm.yunsuo-tianji.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'clvuihome.partner.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'prjbmbeta.b.git.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'cfdpacode.cloudbucket-sg.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': '04fd19843c090b67.a6.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'prjehf.lx-prod.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'kshmupictures.hw.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': '1453187a0abd6338.ssl.service.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'qrbnlapps.inner-train.eps.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'vza.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'smtp.pre-devs.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'ccrtrf.devops.tianji.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': '6728131bd6d5a609.mail.tianji.dev1-lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'lqjzxfeeds.tianji.lx-chef.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'kczcjlists.tianji.vpn.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'tianji.devs.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'vulngpic.search-system.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'vmf.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'sehslimages.tianji-stg.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'pelqostatus.007.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'ctjlkevents.remote.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'krb.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'authcloud.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'ddlmcfiles.internaleps.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'ukxgzqcuecc.helpxingyuan.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'sjvwob.system.tianji.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.eu.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': '8364899e462c70bb.qaxcloudwaf.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'agyvujmujzl.at.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'c2a2149c4ce66ab0.search-tianji.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.edu-yun.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'prmuob.internal.tianji.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'mezyvnew.skydas-tianji.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'intsig.butian.net', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'vjtrcftp.lxstaff.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'wspbsapp.tianji.lxauth.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
